"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043523","regulation of neuron apoptotic process","39/1671","254/18986",0.153543307086614,1.74456806005174,3.71117525456579,0.000438993013646885,0.00820928966390906,0.00640473551609277,"HIF1A/BCL2/KRAS/TRIM2/TGFB2/CASP3/MYB/RASA1/SET/ATM/FBXW7/EPHA7/GSK3B/IL6ST/ITGA1/MEF2C/NF1/NONO/PIK3CA/ROCK1/MAP2K4/SLC1A1/CHL1/CD2AP/FBXO7/HIPK2/SIX4/CPEB4/STXBP1/OXR1/GCLM/GRID2/GRIK2/F2R/NDNF/DNAJC5/MFSD8/NRP1/FGF2",39
"GO:2001222","regulation of neuron migration","13/1671","52/18986",0.25,2.84051466187911,4.12859274092582,0.000439808873975298,0.00820928966390906,0.00640473551609277,"ERBB4/RELN/CUL5/RAPGEF2/ZNF609/NIPBL/PLAA/FLRT2/SEMA6A/SOCS7/UNC5C/NTNG1/PAX6",13
"GO:0048661","positive regulation of smooth muscle cell proliferation","20/1671","101/18986",0.198019801980198,2.24991260346861,3.91258798856898,0.00044927340356526,0.00833184949306918,0.00650035442135799,"FOXP1/SRC/GJA1/THBS1/EGFR/PIK3R1/MYB/IGF1R/ITGA2/NF1/PIK3CA/RPS6KB1/ZNF143/NR4A3/CALCRL/FRS2/FOXJ2/IGF1/PTGS2/FGF2",20
"GO:0002062","chondrocyte differentiation","22/1671","116/18986",0.189655172413793,2.15487319177036,3.87578450747224,0.00044933358501954,0.00833184949306918,0.00650035442135799,"HMGA2/HIF1A/NFIB/BMPR2/RUNX1/TRIP11/TRPS1/FGFR3/ATF2/SLC26A2/GLG1/MEF2C/PTPN11/MEX3C/EFEMP1/OSR2/SOX6/MBOAT2/MAF/RUNX2/RARB/BMPR1B",22
"GO:0061351","neural precursor cell proliferation","29/1671","171/18986",0.169590643274854,1.92689883495893,3.78233993270131,0.000450722767845628,0.00833184949306918,0.00650035442135799,"HIF1A/NFIA/NFIB/FOXO1/ITGB1/NF1/PAFAH1B1/POU3F2/PROX1/RORA/RRM1/FZD3/FRS2/WDR47/ACSL6/DIXDC1/LRRK2/KCNA1/VCAN/SLC16A2/LHX1/DISC1/INSM1/PAX6/CDON/RARB/LRP2/TOX/FGF2",29
"GO:0060213","positive regulation of nuclear-transcribed mRNA poly(A) tail shortening","6/1671","13/18986",0.461538461538462,5.24402706808452,4.75514862560309,0.000459018929742468,0.00843540237008104,0.00658114445513001,"TNRC6A/TOB1/CPEB3/TNRC6B/PABPC1/CNOT1",6
"GO:0022411","cellular component disassembly","61/1671","450/18986",0.135555555555556,1.5401901722189,3.60269256237836,0.000459259165391436,0.00843540237008104,0.00658114445513001,"PRKAA1/PRKCB/FER/LAMC1/TWF1/KIF2A/APAF1/CFL2/PIK3R1/DICER1/APC/SET/WNK1/CLASP2/ADAM10/ASPH/CALM1/CAPZA1/DUSP3/EPS8/GSK3B/GSPT1/IGF1R/ITGB1/KIF5B/MAP1B/MAP4/MID1/PAFAH1B1/PIK3CA/SPTBN1/TOP2A/SYNJ1/SEMA5A/ASCC3/ADAMTS5/WDR47/CAMSAP2/CLASP1/TMOD2/UBQLN1/ATAD2B/KIF21A/EIF5A2/SCAF4/TAOK1/GFM2/MTPN/PRICKLE1/NCKAP5/RCHY1/TMOD1/ATR/MAP4K4/TTBK2/NAV3/CAPZA2/PLEKHH2/DENR/MFSD8/ACVR1C",61
"GO:0000956","nuclear-transcribed mRNA catabolic process","23/1671","124/18986",0.185483870967742,2.10747862010386,3.84356828330561,0.000469505367087389,0.00859613488976242,0.00670654498544876,"CAPRIN1/ZFP36L2/DDX5/CNOT6/AGO1/TNRC6A/ATM/GSPT1/TOB1/SYNCRIP/CASC3/CPEB3/TNRC6B/PABPC1/MTPAP/DHX36/PATL1/RC3H2/NBAS/CNOT1/CNOT6L/RC3H1/PAN3",23
"GO:0048008","platelet-derived growth factor receptor signaling pathway","14/1671","59/18986",0.23728813559322,2.69608171297001,4.05335054302144,0.000478276742733448,0.00872893013960188,0.00681014937606424,"ARID5B/FER/SRC/CLASP2/PIK3C2A/PTPN11/ZFAND5/NR4A3/CBL/MYOCD/LOX/PLAT/NRP1/CBLB",14
"GO:1903829","positive regulation of protein localization","66/1671","497/18986",0.132796780684105,1.50884481033418,3.57099391725073,0.000485683541566195,0.00883605911539258,0.00689372941576801,"IRS2/ADAM9/HIF1A/CRK/ACSL4/PRKAA1/PRKCB/MAPK8/RTN4/SRC/RAB11FIP2/STOM/EGFR/TGFB2/PIK3R1/APC/YAP1/ERBB4/FBXW7/ASPH/CACNB4/CREBBP/EPB41L2/GSK3B/ITGB1/ITPR1/KIF5B/PDPK1/PIK3CA/PPM1A/PRKAR1A/RAN/SPTBN1/TFRC/TPR/UBE2D3/FZD5/SEC24A/FERMT2/CD2AP/UBR5/CTDSPL2/LEPROT/CCDC88A/VPS35/WNK3/SYT11/ATP2C1/DPP10/SORBS1/NRXN1/CNST/PPP3CB/ANK3/TENM1/IPO5/STAC/TTN/PLCB1/FRMD4A/CSNK2A2/IGF1/PTGS2/PGRMC1/ACSL3/ZIC1",66
"GO:0141193","nuclear receptor-mediated signaling pathway","30/1671","180/18986",0.166666666666667,1.89367644125274,3.74240361342641,0.000490910672344469,0.00890298250885916,0.00694594180594316,"NCOA3/FOXP1/SRC/DDX5/NCOA2/TP63/ASXL2/MED1/CTBP2/DAB2/NEDD4/PGR/MAPK1/THRB/TRIM24/LATS1/RBFOX2/UBR5/TRERF1/STRN3/PDK3/PPARGC1B/NCOA1/CRY1/CNOT1/ESRRG/LMO3/USP26/RARB/TCF21",30
"GO:0003205","cardiac chamber development","29/1671","172/18986",0.168604651162791,1.91569593475568,3.74763440644756,0.000497473173018706,0.00897859542553966,0.00700493360094195,"HIF1A/TMEM65/BMPR2/TGFB2/TRIP11/NOTCH2/MED1/ANK2/ROBO1/ACVR1/IGF1R/RBPJ/SMAD4/MEF2C/PROX1/SALL1/SOX11/FRS2/ADAMTS6/HEY1/NPHP3/LMO4/MYOCD/GRHL2/ZFPM2/RARB/LRP2/NRP1/NRP2",29
"GO:0001953","negative regulation of cell-matrix adhesion","11/1671","40/18986",0.275,3.12456612806703,4.17853226689771,0.000498593153247441,0.00897859542553966,0.00700493360094195,"SRC/PTEN/BCL6/THBS1/PIK3R1/RASA1/CLASP2/NF1/CASK/POSTN/MAP4K4",11
"GO:0051653","spindle localization","15/1671","66/18986",0.227272727272727,2.58228605625374,4.00017213641959,0.000499765269816088,0.00897859542553966,0.00700493360094195,"GJA1/CLASP2/ITGB1/MAD2L1/MAP4/PAFAH1B1/CLASP1/SPIRE1/NDEL1/KPNB1/WASL/PAX6/FMN2/SPDL1/PKHD1",15
"GO:0006417","regulation of translation","62/1671","461/18986",0.134490238611714,1.52808597862477,3.56581057540091,0.000510254887984836,0.00913849019010847,0.00712968053026196,"TIA1/CAPRIN1/THBS1/CAPRIN2/UHMK1/CNOT6/TRIM2/PDIK1L/AGO1/EIF4G2/TNRC6A/FMR1/DDX3X/EIF2S1/EIF4A2/EIF5/MTOR/GSPT1/IREB2/ITGA2/PURA/PURB/RPS6KA3/RPS6KB1/SRP9/TPR/FXR1/ENC1/QKI/EIF5B/TOB1/SYNCRIP/CASC3/CPEB3/TNRC6B/METAP1/PUM2/PABPC1/ELP2/EIF5A2/CPEB4/MSI2/CPEB2/MTPN/DHX36/USP16/NCK1/KHDRBS1/RNF139/CNOT1/PAIP2B/NSUN3/CNOT6L/YTHDF3/OGT/METTL3/CPEB1/EIF2AK2/YTHDF2/NANOS1/WT1/DAZ2",62
"GO:0000082","G1/S transition of mitotic cell cycle","39/1671","256/18986",0.15234375,1.73093862208259,3.65775221432973,0.000514113526369518,0.00917900205931168,0.00716128713913212,"PTEN/BCL2/E2F3/CDK6/EGFR/CTDSP2/CCND3/RBL1/APC/PPP3CA/ATM/CCNJ/ACVR1/CACNB4/DDX3X/GSPT1/ITGB1/PPP6C/RPS6KB1/RRM1/WEE1/CUL5/CUL3/LATS1/FBXO7/ANKRD17/PBRM1/KMT2E/ZNF655/CDC73/DCUN1D3/CACUL1/KHDRBS1/PLCB1/ARID1B/CUL2/USP26/BCAT1/RBL2",39
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","47/1671","326/18986",0.144171779141104,1.63808820991802,3.61007295239501,0.000523680539783031,0.00932086508734564,0.00727196604209058,"PPARA/XIAP/SKIL/THBS1/ZEB2/BMPR2/FBN1/TGFB2/CAV1/NOTCH2/FBN2/ACVR1/ACVR2A/ACVR2B/LDLRAD4/CREBBP/DAB2/GLG1/RBPJ/SMAD4/NEO1/PDPK1/PPM1A/SOX11/UBE2D3/MTMR4/LATS1/ONECUT2/USP15/TOB1/LEMD3/ZNF451/HIPK2/CTDSPL2/TRIM33/ARID4B/SMURF2/SAP30L/PEG10/FST/MAGI2/OGT/MYOCD/KIAA0319/LOX/LRP2/ZEB1",47
"GO:0060576","intestinal epithelial cell development","7/1671","18/18986",0.388888888888889,4.41857836292307,4.50768229821411,0.00053814305796678,0.00949258893334811,0.00740594180131946,"HIF1A/SRC/YAP1/KLF5/IL6ST/FZD5/C1GALT1",7
"GO:2001224","positive regulation of neuron migration","7/1671","18/18986",0.388888888888889,4.41857836292307,4.50768229821411,0.00053814305796678,0.00949258893334811,0.00740594180131946,"RELN/RAPGEF2/ZNF609/NIPBL/PLAA/SEMA6A/PAX6",7
"GO:0010639","negative regulation of organelle organization","52/1671","371/18986",0.140161725067385,1.59252574035271,3.58051035344107,0.000538516554168931,0.00949258893334811,0.00740594180131946,"SRC/TWF1/MPHOSPH9/ANKRD27/PIK3R1/MET/APC/YAP1/ATM/CLASP2/ATRX/CAPZA1/DYRK1A/LPAR1/EPS8/MTOR/MAD2L1/SMAD4/MAP1B/MAP4/MID1/TRIM37/PIK3CA/SPTBN1/TFRC/TOP2A/TPR/ZNF207/TNKS/BAZ1B/BUB3/ARFGEF1/WDR47/CAMSAP2/TBC1D30/CLASP1/TMOD2/TAOK1/TNKS2/LRRK2/MTPN/TMOD1/SMARCA5/RAD50/TTBK2/NAV3/CAPZA2/MAK/PLEKHH2/IGF1/DUSP1/SPDL1",52
"GO:0030178","negative regulation of Wnt signaling pathway","30/1671","181/18986",0.165745856353591,1.88321414047234,3.70894941254006,0.0005399333068716,0.00949258893334811,0.00740594180131946,"TMEM170B/CAV1/STK4/APC/FOXO1/NLK/CSNK1A1/DAB2/GRB10/GSK3B/SMAD4/MLLT3/PPP2R3A/SOX2/TPBG/LATS1/WIF1/NPHP3/RNF213/AMER1/PRICKLE1/UBAC2/BICC1/CSNK1E/WWOX/CXXC4/AMER2/TMEM196/ANKRD6/HMGXB4",30
"GO:0010586","miRNA metabolic process","21/1671","110/18986",0.190909090909091,2.16912028725314,3.82017125760181,0.000547193968631268,0.00959090891969866,0.00748264923086596,"PPARA/HIF1A/DDX5/NFIB/EGFR/TGFB2/TEAD1/NOTCH2/DICER1/MYB/SMAD4/POU2F1/QKI/RC3H2/RC3H1/MYOCD/ETS1/PAX6/WT1/LIN28B/FGF2",21
"GO:0043410","positive regulation of MAPK cascade","63/1671","472/18986",0.133474576271186,1.51654596354563,3.53030412003098,0.000564440321076648,0.00986312281419345,0.00769502546187041,"ADAM9/XIAP/CRK/SRC/THBS1/CD44/NTRK3/EGFR/TGFB2/NOTCH2/ERBB4/FGFR3/FBXW7/ROBO1/LPAR1/GPR37/IGF1R/ITGA1/MEF2C/MAP3K4/MID1/PTPN11/RAP1B/RET/ROCK1/MAP2K4/SOX2/TPBG/TNFRSF11A/RAPGEF2/PJA2/FRS2/FERMT2/TNIK/SASH1/DSTYK/HIPK2/DNAJC27/TAOK1/LRRK2/DOK6/MFAP3/NRXN1/TENM1/PLCB1/TAOK3/KSR2/ADCYAP1/ANKRD6/F2R/NRK/EIF2AK2/CDON/TNFRSF19/PDE5A/IGF1/KLB/FGF7/NRP1/MAP2K1/FGF2/FZD7/GRM1",63
"GO:0043616","keratinocyte proliferation","14/1671","60/18986",0.233333333333333,2.65114701775384,3.97936915698597,0.00057401878921396,0.0100001030884578,0.00780189493091128,"KLF9/TP63/NOTCH2/YAP1/MED1/EFNB2/CASK/BCL11B/STXBP4/PTCH1/FST/INTU/FGF7/ZEB1",14
"GO:0043484","regulation of RNA splicing","31/1671","190/18986",0.163157894736842,1.85380956880532,3.67440799824231,0.00058030648964241,0.0100790997249372,0.00786352664133028,"TIA1/DDX5/PIK3R1/MBNL2/FMR1/DYRK1A/GRSF1/HNRNPA2B1/MBNL1/NOVA1/SRSF3/SON/TMBIM6/QKI/WTAP/PTBP3/RBM12/CELF2/RBFOX2/ZNF638/SLC38A2/RBM12B/HNRNPF/AFF2/KHDRBS1/USP22/DAZAP1/RBM25/MBNL3/RBM20/RBPMS",31
"GO:0048705","skeletal system morphogenesis","36/1671","232/18986",0.155172413793103,1.76307806599393,3.63285684599995,0.000584944438066106,0.0101084198708989,0.0078864016753303,"BMI1/SATB2/ARID5B/BMPR2/TRIP11/MMP16/FBN2/FGFR3/ACVR2B/ATF2/GLG1/MEF2C/NAB1/SOX11/ZFAND5/NIPBL/FLVCR1/ANKRD11/RAB23/SIX4/PRKRA/FMN1/OSR2/SOX6/PPARGC1B/STC1/SETD2/WWOX/LHX1/FOXN3/GRHL2/RUNX2/PAX5/RARB/BMPR1B/ZEB1",36
"GO:0046928","regulation of neurotransmitter secretion","17/1671","81/18986",0.209876543209877,2.38462959268864,3.87944907725079,0.000585511187512495,0.0101084198708989,0.0078864016753303,"PRKCB/SLC30A1/FMR1/CACNB4/MEF2C/NF1/RAP1B/SYT1/SYT4/CASK/SV2B/SLC38A2/LRRK2/SYT11/STXBP1/GPR158/RAP1BL",17
"GO:0097106","postsynaptic density organization","12/1671","47/18986",0.25531914893617,2.90095114404675,4.05343898371857,0.000588995538125135,0.0101381297864713,0.00790958080035045,"SLC30A1/PTEN/PTPRD/RELN/LATS1/PRICKLE1/NRXN1/SLITRK3/LRRTM2/SHANK2/GRID2/LRRC4",12
"GO:0021761","limbic system development","23/1671","126/18986",0.182539682539683,2.07402657851491,3.75761027654204,0.000593523237731792,0.0101855674439405,0.00794659078075465,"CRK/PTEN/CDK6/CASP3/RELN/GSK3B/IGF1R/NF1/PAFAH1B1/POU3F2/PROX1/RAN/SCN2A/FXR1/VPS13B/KCNA1/NCOA1/NEUROD6/NEUROD1/NDNF/NRP1/NRP2/ZIC1",23
"GO:0033674","positive regulation of kinase activity","39/1671","258/18986",0.151162790697674,1.71752049322923,3.60479639385971,0.000600437507540745,0.0102735572346778,0.00801523878330549,"HMGA2/ADAM9/SRC/THBS1/PTK2/FBN1/NTRK3/EGFR/TGFB2/CCND3/RELN/ZFP91/FBXW7/ROBO1/CALM1/DDX3X/MAP3K4/PDPK1/PRLR/PROX1/TNFRSF11A/RAPGEF2/FERMT2/SASH1/DSTYK/CAB39/CCDC88A/LRRK2/CACUL1/ALS2/TENM1/RAD50/LMO4/TAOK3/ADCYAP1/PDE5A/IGF1/MAP2K1/FGF2",39
"GO:0042063","gliogenesis","50/1671","355/18986",0.140845070422535,1.60028995035443,3.54682241234601,0.000609843037437281,0.0103486688666673,0.00807383948528706,"RTN4/PTEN/NFIA/CDK6/KRAS/PLAG1/NFIB/ZEB2/EGFR/TGFB2/DICER1/MYB/LDLR/RELN/LPAR1/ETV5/MTOR/GPM6B/IL6ST/NAB1/NF1/PAFAH1B1/POU3F2/PPP1CC/MAPK1/PTPN11/PTPRB/SOX2/SOX11/B4GALT5/QKI/ARHGEF10/WDR47/VPS13A/DAAM2/TENM4/CERS6/VCAN/SOX6/CNTN1/METTL3/SOCS7/DISC1/PAX6/MFSD8/B4GALT6/SH3TC2/LRP2/MAP2K1/FGF2",50
"GO:0071577","zinc ion transmembrane transport","9/1671","29/18986",0.310344827586207,3.52615613198787,4.22918478166646,0.000611119197979377,0.0103486688666673,0.00807383948528706,"SLC30A1/SLC30A7/SLC1A1/SLC30A4/AP3D1/SLC39A6/SLC30A6/SLC39A8/SLC30A5",9
"GO:0097107","postsynaptic density assembly","9/1671","29/18986",0.310344827586207,3.52615613198787,4.22918478166646,0.000611119197979377,0.0103486688666673,0.00807383948528706,"PTEN/PTPRD/RELN/LATS1/PRICKLE1/NRXN1/SLITRK3/LRRTM2/GRID2",9
"GO:0070507","regulation of microtubule cytoskeleton organization","28/1671","166/18986",0.168674698795181,1.91649182006302,3.68430101165762,0.000612027729112349,0.0103486688666673,0.00807383948528706,"PRKAA1/MET/APC/CLASP2/EFNA5/DYRK1A/GSK3B/MAP1B/MID1/PAFAH1B1/ROCK1/CLIP1/TPR/WDR47/CAMSAP2/CLASP1/HAUS6/KIF21A/TAOK1/SLAIN2/HAUS3/DIXDC1/CAMSAP1/MAP9/SENP6/TTBK2/NAV3/PDE4DIP",28
"GO:0061008","hepaticobiliary system development","26/1671","150/18986",0.173333333333333,1.96942349890285,3.70294370168204,0.000618189735373162,0.0104210193566639,0.00813028599550397,"RTN4/ARID5B/EGFR/MAN2A1/NOTCH2/IGF2R/MET/MED1/FBXW7/ATP7A/ATF2/ITGA2/NF1/PIK3CA/PROX1/CUL3/ONECUT2/SEC63/RPGRIP1L/CD2AP/NIPBL/NPHP3/E2F8/PTCH1/CSNK2A2/CADM1",26
"GO:0006892","post-Golgi vesicle-mediated transport","21/1671","111/18986",0.189189189189189,2.14957866304365,3.7734533158552,0.000619931922069759,0.0104210193566639,0.00813028599550397,"MYO1B/MYO5A/SPTBN1/AP3D1/SCAMP1/EXOC5/MON2/VPS13A/MACF1/GOLGA7/RAB14/VPS13C/EXOC2/GOPC/ATP2C1/RAB3IP/CNST/ANK3/STXBP5L/STEAP2/ACSL3",21
"GO:0040001","establishment of mitotic spindle localization","11/1671","41/18986",0.268292682926829,3.04835719811417,4.07880171897391,0.000627832336839415,0.010523055698221,0.00820989285644544,"GJA1/CLASP2/ITGB1/MAD2L1/PAFAH1B1/CLASP1/NDEL1/KPNB1/PAX6/SPDL1/PKHD1",11
"GO:0003018","vascular process in circulatory system","41/1671","276/18986",0.148550724637681,1.6878420454644,3.57592699898424,0.000632056861780233,0.0105630665650423,0.00824110859255071,"SLC16A1/SRC/SLC44A1/ZEB2/BMPR2/EGFR/CAV1/ATP2B1/ITGA1/ITGA9/ITGB1/KCNMA1/PIK3C2A/ROCK1/SLC1A1/SLC12A2/TFRC/YES1/SLC16A7/DOCK4/FERMT2/DDAH1/SLC38A2/SLC38A1/SLC2A13/SLC4A4/EDNRB/PRKG1/RAP1GDS1/SLC1A2/GCLM/SLC16A2/ZDHHC21/F2R/SLC22A3/PTGS2/TJP2/LRP2/ADORA2B/ABCC5/NOS1",41
"GO:0045786","negative regulation of cell cycle","57/1671","419/18986",0.136038186157518,1.54567384942348,3.50874302172936,0.000635570127749014,0.0105909932302292,0.00826289645869885,"PTEN/BCL6/BCL2/CDK6/ZFP36L2/EGFR/CTDSP2/CASP3/RBL1/TP53BP2/APC/ATM/ACVR1/APBB2/ATRX/BARD1/CACNB4/ATF2/MAD2L1/TRIM37/PROX1/PTPN11/SOX2/NR2F2/TPR/WEE1/ZNF207/FZD3/TNKS/BAZ1B/LATS1/BUB3/TSC22D2/FBXO7/TAOK1/ZNF655/CDC73/E2F8/DCUN1D3/ATR/IPO5/SMARCA5/CRY1/RAD50/TAOK3/FEM1B/ADCYAP1/MYOCD/ETS1/RBM46/FOXN3/DUSP1/BRCC3/RBL2/PTGS2/SPDL1/RAD51",57
"GO:0048286","lung alveolus development","13/1671","54/18986",0.240740740740741,2.73531041514285,3.96696239092352,0.000650325767267509,0.0108055573295402,0.00843029538888609,"BMPR2/FBN1/MAN2A1/CREB1/SLC7A11/ATP7A/PGR/MAN1A2/STK40/RC3H2/MYOCD/ITGB6/TCF21",13
"GO:0009791","post-embryonic development","18/1671","89/18986",0.202247191011236,2.29794444556513,3.81273792015333,0.000653390399646578,0.0108251913762772,0.008445613507945,"ARID5B/BCL2/IGF2R/ATM/ACVR2B/ATRX/MTOR/IREB2/ITPR1/KMT2A/ZFX/FZD5/MORC3/SLC4A10/BCL11B/RC3H2/LHX1/CCDC47",18
"GO:0006413","translational initiation","23/1671","127/18986",0.181102362204724,2.05769566057385,3.71522850798019,0.000665583725416469,0.0109955196477566,0.00857850046581844,"UHMK1/PDIK1L/EIF4G2/FMR1/DDX3X/EIF2S1/EIF4A2/EIF5/MTOR/RPS6KB1/TPR/EIF3A/EIF5B/EIF3M/NCK1/KHDRBS1/PAIP2B/YTHDF3/METTL3/EIF2AK2/DENR/YTHDF2/DAZ2",23
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","28/1671","167/18986",0.167664670658683,1.90501582114048,3.64920628041481,0.000674853149130199,0.0111167070325201,0.00867304861542386,"SMC1A/GJA1/KIF2A/PRC1/CLASP2/ITGB1/KIF11/MAD2L1/MAP4/PAFAH1B1/RAN/TPR/ZNF207/TNKS/ARHGEF10/DLGAP5/STAG1/STAG2/CLASP1/NDEL1/PRICKLE1/MAP9/KPNB1/SETD2/PAX6/RMDN1/SPDL1/PKHD1",28
"GO:0030500","regulation of bone mineralization","17/1671","82/18986",0.207317073170732,2.35554874399731,3.82144390148228,0.000679085327245307,0.0111183823586019,0.00867435567375608,"HIF1A/GJA1/BMPR2/ATP2B1/FBN2/BMP2K/ACVR1/ACVR2A/ACVR2B/GPM6B/MEF2C/TXLNG/SGMS2/OSR2/SLC20A2/BMPR1B/ANKH",17
"GO:0030516","regulation of axon extension","17/1671","82/18986",0.207317073170732,2.35554874399731,3.82144390148228,0.000679085327245307,0.0111183823586019,0.00867435567375608,"RTN4/BMPR2/EIF4G2/CLASP2/GSK3B/IFRD1/MAP1B/PAFAH1B1/SEMA5A/MACF1/BCL11A/SEMA6D/DIP2B/DISC1/KIAA0319/CXCL12/NRP1",17
"GO:0062197","cellular response to chemical stress","46/1671","321/18986",0.143302180685358,1.62820778126404,3.52633938951728,0.000680756755997191,0.0111183823586019,0.00867435567375608,"HIF1A/FOXP1/PRKAA1/MAPK8/FER/SRC/CAV1/CASP3/MYB/MET/TP53INP1/FOXO1/NLK/SLC7A11/ATM/WNK1/ATP7A/ATF2/DDX3X/EIF2S1/ETV5/MTOR/GPR37/MYLK/PAWR/PEX13/PIK3CA/SCN2A/MAP2K4/SLC1A1/TOP2B/USP15/NFAT5/VPS13A/CAB39/WNK3/LRRK2/NCOA7/PRKRA/SLC12A6/PPARGC1B/OXR1/OSER1/TRPA1/PTGS2/MAPKAP1",46
"GO:0051293","establishment of spindle localization","14/1671","61/18986",0.229508196721311,2.60768559123329,3.90688268577223,0.00068554179150094,0.0111648151822632,0.00871058170146267,"GJA1/CLASP2/ITGB1/MAD2L1/MAP4/PAFAH1B1/CLASP1/SPIRE1/NDEL1/KPNB1/PAX6/FMN2/SPDL1/PKHD1",14
"GO:1902115","regulation of organelle assembly","36/1671","234/18986",0.153846153846154,1.74800902269484,3.57662366492729,0.000687827377240759,0.0111703943269975,0.00871493444669306,"CAPRIN1/PRKAA1/SRC/CNOT6/MPHOSPH9/YAP1/PTPRD/ATM/LPAR1/MTOR/GSK3B/SMAD4/MAP4/TRIM37/PIP4K2A/TPR/LATS1/UBAP2L/G3BP2/TBC1D12/TBC1D30/CCDC88A/SNX18/LRRK2/PRICKLE1/C9orf72/RAB3IP/SENP6/PIKFYVE/LRRTM2/INTU/CNOT1/CNOT6L/GRID2/MAK/PAN3",36
"GO:0032507","maintenance of protein location in cell","15/1671","68/18986",0.220588235294118,2.50633646636392,3.86563739120068,0.000699066324104199,0.011318750797073,0.00883067941268104,"TWF1/CAV1/BARD1/PGR/TMED2/KDELR2/VPS13A/SYNE1/MORC3/VPS13C/VPS13D/CCDC88A/TAF3/ANK3/SKP1",15
"GO:0030316","osteoclast differentiation","21/1671","112/18986",0.1875,2.13038599640934,3.7272290506084,0.000700900205906766,0.011318750797073,0.00883067941268104,"FOXP1/SH3PXD2A/SRC/FBN1/PIK3R1/NOTCH2/CREB1/PPP3CA/FBXW7/ANXA2/CAMK4/MTOR/IREB2/NF1/PAFAH1B1/TFRC/TNFRSF11A/OSTM1/TMEM178A/PPARGC1B/MITF",21
"GO:0021533","cell differentiation in hindbrain","8/1671","24/18986",0.333333333333333,3.78735288250549,4.24460989266708,0.000720314998055598,0.0115996944644864,0.00904986645058205,"ATP7A/PROX1/RORA/AGTPBP1/MTPN/NRXN1/GRID2/LHX1",8
"GO:0072583","clathrin-dependent endocytosis","12/1671","48/18986",0.25,2.84051466187911,3.96620467209928,0.000723245938258097,0.0116143600532006,0.00906130827085489,"FCHO2/BMP2K/DAB2/PICALM/FCHSD2/SNAP91/ITSN2/CANX/WASL/MAGI2/AAK1/SGIP1",12
"GO:0009101","glycoprotein biosynthetic process","46/1671","322/18986",0.142857142857143,1.62315123535949,3.50349345910128,0.000728110339972481,0.0116563020730731,0.00909403065674848,"PGM3/GXYLT1/BCL2/BMPR2/TRIP11/MAN2A1/ATP7A/FKTN/GALNT3/PAWR/SOAT1/ST8SIA4/B4GALT5/NDST3/TMEM59/HS3ST3B1/ARFGEF1/FUT9/MAN1A2/TET2/UGGT2/UGGT1/EDEM3/COG3/TMTC1/TMTC4/NUS1/TMTC3/TET3/ST6GAL2/MGAT5/PLCB1/ST8SIA3/COG7/OGT/STT3B/C1GALT1/ST6GALNAC3/IGF1/NECAB1/ST3GAL6/B4GALT6/BMPR1B/ST8SIA1/SLC39A8/HS6ST2",46
"GO:0009266","response to temperature stimulus","29/1671","176/18986",0.164772727272727,1.87215739078396,3.61109637507248,0.00072991281028115,0.0116563020730731,0.00909403065674848,"PRKAA1/THBS1/TP53INP1/FOXO1/ATM/CREBBP/EIF2S1/MTOR/GSK3B/NF1/TPR/DNAJC7/WDR47/DHX36/SLC12A5/ATR/CDH8/STAC/GRIK2/DISC1/CXCL12/IGF1/TRPA1/PTGS2/RNF170/ST8SIA1/ACOT11/TMEM135/NOS1",29
"GO:0051547","regulation of keratinocyte migration","6/1671","14/18986",0.428571428571429,4.86945370607848,4.49924241048965,0.000743612717487092,0.0117684903490385,0.00918155786860015,"ADAM9/PTEN/MTOR/MAP4K4/FGF7/EPB41L4B",6
"GO:1905208","negative regulation of cardiocyte differentiation","6/1671","14/18986",0.428571428571429,4.86945370607848,4.49924241048965,0.000743612717487092,0.0117684903490385,0.00918155786860015,"EGFR/SMAD4/FRS2/PRICKLE1/SOX6/FZD7",6
"GO:0030282","bone mineralization","23/1671","128/18986",0.1796875,2.04161991322561,3.67323505943506,0.000745126193607588,0.0117684903490385,0.00918155786860015,"HIF1A/GJA1/BMPR2/ATP2B1/FBN2/FGFR3/BMP2K/ACVR1/ACVR2A/ACVR2B/GPM6B/MEF2C/TXLNG/PRICKLE1/SGMS2/OSR2/SLC20A2/LOX/RUNX2/IGF1/PTGS2/BMPR1B/ANKH",23
"GO:0071774","response to fibroblast growth factor","23/1671","128/18986",0.1796875,2.04161991322561,3.67323505943506,0.000745126193607588,0.0117684903490385,0.00918155786860015,"THBS1/ZFP36L2/CD44/FGFR3/GALNT3/ITGB1/PTPN11/FRS2/DSTYK/RAB14/NRXN1/POSTN/GCLM/FLRT2/FLRT3/LHX1/PAX6/RUNX2/NDNF/KLB/FGF7/SPRY4/FGF2",23
